zipcode,room_type,accommodates,bedrooms,bathrooms,beds,minimum_nights,number_of_reviews,price,price_bin
94114,Entire home/apt,4,2.0,1.5,2.0,2,3,307.0,bin 300-350
94114,Entire home/apt,4,2.0,2.0,2.0,30,0,390.0,bin 350-400
94102,Private room,4,0.0,1.0,2.0,1,3,215.0,bin 200-250
94102,Private room,4,0.0,1.0,2.0,1,4,215.0,bin 200-250
94110,Entire home/apt,5,2.0,2.0,2.0,30,3,350.0,bin 300-350
94110,Private room,1,1.0,1.0,1.0,30,1,45.0,bin 0-50
94109,Private room,4,1.0,1.0,2.0,1,2,299.0,bin 250-300
94116,Entire home/apt,10,3.0,3.0,4.0,1,44,214.0,bin 200-250
94109,Private room,6,2.0,1.0,3.0,1,0,319.0,bin 300-350
94109,Private room,4,1.0,1.0,2.0,1,0,299.0,bin 250-300
94109,Private room,4,1.0,1.0,2.0,1,0,299.0,bin 250-300
94109,Private room,6,2.0,1.0,3.0,1,5,319.0,bin 300-350
94110,Private room,2,1.0,1.0,1.0,2,8,100.0,bin 50-100
94123,Entire home/apt,6,3.0,1.0,3.0,30,3,265.0,bin 250-300
94134,Private room,2,1.0,1.0,1.0,2,25,100.0,bin 50-100
94102,Entire home/apt,2,0.0,1.0,1.0,30,0,106.0,bin 100-150
94103,Shared room,2,1.0,2.5,1.0,30,0,42.0,bin 0-50
94131,Private room,2,1.0,1.0,1.0,1,17,66.0,bin 50-100
94122,Entire home/apt,4,1.0,1.0,2.0,2,19,125.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,2,3,95.0,bin 50-100
94109,Entire home/apt,3,1.0,1.0,3.0,1,46,199.0,bin 150-200
94109,Private room,3,1.0,10.0,3.0,1,40,199.0,bin 150-200
94109,Private room,3,1.0,10.0,2.0,1,34,199.0,bin 150-200
94109,Private room,3,1.0,10.0,2.0,1,32,199.0,bin 150-200
94109,Private room,3,1.0,10.0,2.0,1,49,199.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,115.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,1.0,2,3,95.0,bin 50-100
94110,Entire home/apt,4,2.0,1.0,2.0,3,0,400.0,bin 350-400
94108,Entire home/apt,2,0.0,1.0,1.0,2,1,95.0,bin 50-100
94114,Entire home/apt,6,3.0,2.0,3.0,30,1,230.0,bin 200-250
94109,Private room,1,1.0,1.0,1.0,30,0,42.0,bin 0-50
94122,Entire home/apt,2,1.0,1.0,1.0,1,14,499.0,bin 450-500
94122,Entire home/apt,4,2.0,2.0,0.0,30,0,120.0,bin 100-150
94103,Private room,3,1.0,4.0,2.0,1,37,199.0,bin 150-200
94112,Entire home/apt,3,1.0,1.0,2.0,2,11,350.0,bin 300-350
94103,Private room,3,1.0,7.0,2.0,1,20,199.0,bin 150-200
94103,Private room,2,1.0,7.0,2.0,1,36,199.0,bin 150-200
94109,Entire home/apt,4,1.0,1.0,1.0,3,1,250.0,bin 200-250
94014,Private room,5,2.0,1.0,3.0,2,36,160.0,bin 150-200
94114,Entire home/apt,6,2.0,2.0,2.0,30,0,400.0,bin 350-400
94117,Private room,2,1.0,1.0,1.0,3,5,100.0,bin 50-100
94117,Private room,2,1.0,1.0,1.0,3,8,70.0,bin 50-100
94124,Private room,3,1.0,1.5,2.0,1,12,180.0,bin 150-200
94112,Entire home/apt,2,0.0,1.0,1.0,2,25,129.0,bin 100-150
94112,Entire home/apt,5,2.0,1.0,3.0,1,56,169.0,bin 150-200
94124,Private room,3,1.0,1.5,2.0,1,10,160.0,bin 150-200
94110,Entire home/apt,4,2.0,1.0,3.0,3,4,250.0,bin 200-250
94112,Entire home/apt,2,1.0,1.0,1.0,1,6,138.0,bin 100-150
94124,Private room,2,1.0,1.0,1.0,30,1,80.0,bin 50-100
94124,Private room,2,1.0,1.5,1.0,1,17,85.0,bin 50-100
94124,Private room,3,1.0,1.5,2.0,1,9,160.0,bin 150-200
94110,Entire home/apt,6,2.0,2.0,3.0,30,26,275.0,bin 250-300
94124,Private room,3,1.0,1.5,2.0,1,14,160.0,bin 150-200
94132,Private room,2,1.0,1.0,1.0,30,0,98.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,30,12,204.0,bin 200-250
94103,Private room,1,1.0,1.0,1.0,1,8,140.0,bin 100-150
94112,Private room,2,1.0,1.0,1.0,1,1,80.0,bin 50-100
94117,Entire home/apt,11,3.0,2.0,5.0,1,0,350.0,bin 300-350
94112,Private room,2,1.0,1.0,1.0,1,25,79.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,2,33,200.0,bin 150-200
94134,Private room,2,1.0,1.0,1.0,30,0,99.0,bin 50-100
94102,Entire home/apt,3,0.0,1.0,1.0,30,0,118.0,bin 100-150
94108,Entire home/apt,2,0.0,1.0,0.0,2,7,95.0,bin 50-100
94108,Entire home/apt,2,0.0,1.0,1.0,2,2,95.0,bin 50-100
94121,Entire home/apt,2,1.0,1.0,1.0,2,25,150.0,bin 100-150
94117,Entire home/apt,2,2.0,1.0,1.0,30,0,129.0,bin 100-150
94117,Entire home/apt,2,1.0,1.5,0.0,6,2,115.0,bin 100-150
94110,Private room,2,0.0,1.0,1.0,2,4,110.0,bin 100-150
94114,Entire home/apt,6,3.0,3.0,3.0,30,0,373.0,bin 350-400
94131,Entire home/apt,4,3.0,2.0,3.0,30,2,200.0,bin 150-200
94103,Private room,2,1.0,7.0,2.0,1,31,199.0,bin 150-200
94116,Private room,2,1.0,1.5,1.0,3,10,110.0,bin 100-150
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94109,Private room,1,1.0,5.0,1.0,30,0,60.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94109,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94107,Private room,1,1.0,1.0,1.0,1,9,60.0,bin 50-100
94112,Entire home/apt,4,1.0,1.0,2.0,1,30,77.0,bin 50-100
94102,Shared room,1,1.0,1.0,1.0,32,1,29.0,bin 0-50
94102,Shared room,1,1.0,1.5,0.0,32,0,27.0,bin 0-50
94110,Private room,1,1.0,1.0,0.0,30,1,65.0,bin 50-100
94112,Entire home/apt,4,0.0,1.0,2.0,1,23,199.0,bin 150-200
94114,Entire home/apt,5,3.0,1.0,4.0,30,0,200.0,bin 150-200
94110,Entire home/apt,4,1.0,1.0,2.0,30,0,157.0,bin 150-200
94107,Private room,2,1.0,1.5,0.0,2,3,119.0,bin 100-150
94107,Private room,2,1.0,1.5,1.0,2,3,119.0,bin 100-150
94103,Private room,3,1.0,7.0,2.0,1,34,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,1,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94108,Entire home/apt,2,1.0,1.0,1.0,3,0,199.0,bin 150-200
94124,Private room,1,0.0,1.0,1.0,90,0,45.0,bin 0-50
94124,Private room,1,1.0,1.0,1.0,30,2,50.0,bin 0-50
94116,Entire home/apt,5,3.0,1.0,3.0,2,11,165.0,bin 150-200
94117,Private room,1,1.0,1.0,0.0,30,0,70.0,bin 50-100
94122,Private room,2,1.0,1.5,1.0,30,0,85.0,bin 50-100
94133,Entire home/apt,2,1.0,1.5,1.0,3,3,250.0,bin 200-250
94114,Private room,2,0.0,1.0,1.0,1,6,110.0,bin 100-150
94109,Entire home/apt,2,1.0,1.0,1.0,1,36,199.0,bin 150-200
94114,Entire home/apt,3,1.0,1.0,1.0,1,29,139.0,bin 100-150
94121,Entire home/apt,2,1.0,1.0,1.0,30,6,100.0,bin 50-100
94132,Private room,2,1.0,1.0,1.0,1,7,84.0,bin 50-100
94115,Shared room,3,1.0,2.0,3.0,30,1,33.0,bin 0-50
94115,Shared room,3,1.0,2.0,3.0,30,0,38.0,bin 0-50
94115,Shared room,3,1.0,2.0,3.0,30,0,45.0,bin 0-50
94115,Shared room,3,1.0,2.0,3.0,30,0,38.0,bin 0-50
94124,Private room,2,1.0,1.0,1.0,30,1,65.0,bin 50-100
94109,Entire home/apt,4,2.0,2.0,2.0,30,0,276.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,204.0,bin 200-250
94103,Entire home/apt,2,1.0,1.0,1.0,30,1,149.0,bin 100-150
94117,Private room,2,1.0,2.0,1.0,2,20,119.0,bin 100-150
94110,Entire home/apt,4,2.0,1.0,2.0,30,3,180.0,bin 150-200
94109,Entire home/apt,4,0.0,1.0,2.0,30,0,185.0,bin 150-200
94132,Private room,2,1.0,1.0,1.0,30,0,100.0,bin 50-100
94110,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,1,35,228.0,bin 200-250
94108,Entire home/apt,3,1.0,1.0,1.0,2,0,95.0,bin 50-100
94103,Entire home/apt,4,2.0,2.0,2.0,30,0,151.0,bin 150-200
94115,Shared room,3,1.0,2.0,3.0,30,0,37.0,bin 0-50
94115,Shared room,3,1.0,2.0,3.0,30,1,37.0,bin 0-50
94117,Entire home/apt,4,2.0,1.5,2.0,3,6,450.0,bin 400-450
94131,Private room,2,1.0,1.0,1.0,1,16,79.0,bin 50-100
94133,Entire home/apt,5,2.0,2.0,2.0,30,1,180.0,bin 150-200
94121,Private room,1,1.0,1.0,1.0,31,1,72.0,bin 50-100
94109,Shared room,1,1.0,1.0,1.0,1,17,53.0,bin 50-100
94112,Entire home/apt,8,3.0,1.5,4.0,1,7,365.0,bin 350-400
94131,Private room,2,1.0,1.0,1.0,3,6,110.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,192.0,bin 150-200
94104,Private room,2,1.0,1.0,1.0,1,4,139.0,bin 100-150
94104,Private room,2,1.0,1.0,1.0,1,0,159.0,bin 150-200
94104,Private room,2,1.0,1.0,1.0,1,2,149.0,bin 100-150
94104,Private room,2,1.0,1.0,2.0,1,0,149.0,bin 100-150
94104,Private room,2,1.0,1.0,1.0,1,0,179.0,bin 150-200
94104,Private room,2,1.0,1.0,1.0,1,0,259.0,bin 250-300
94104,Private room,2,1.0,1.0,1.0,1,0,279.0,bin 250-300
94124,Entire home/apt,6,3.0,2.0,3.0,1,8,328.0,bin 300-350
94133,Entire home/apt,4,2.0,1.0,3.0,30,2,150.0,bin 100-150
94116,Private room,3,1.0,1.0,2.0,1,1,119.0,bin 100-150
94131,Entire home/apt,2,1.0,1.0,1.0,30,0,172.0,bin 150-200
94109,Entire home/apt,3,1.0,1.0,3.0,1,44,199.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,1,162.0,bin 150-200
94127,Entire home/apt,2,1.0,1.5,1.0,31,1,83.0,bin 50-100
94121,Private room,2,1.0,1.5,1.0,2,12,147.0,bin 100-150
94110,Private room,2,1.0,1.0,1.0,1,1,375.0,bin 350-400
94134,Entire home/apt,2,1.0,1.0,1.0,2,11,220.0,bin 200-250
94109,Entire home/apt,8,4.0,2.0,5.0,30,0,350.0,bin 300-350
94115,Entire home/apt,2,2.0,1.0,2.0,1,4,300.0,bin 250-300
94117,Entire home/apt,2,0.0,1.0,1.0,5,5,150.0,bin 100-150
94103,Private room,2,1.0,1.0,2.0,1,30,129.0,bin 100-150
94117,Private room,1,1.0,1.0,1.0,4,11,82.0,bin 50-100
94109,Entire home/apt,2,0.0,1.0,1.0,30,4,105.0,bin 100-150
94110,Entire home/apt,4,1.0,1.0,1.0,30,0,190.0,bin 150-200
94110,Entire home/apt,4,2.0,1.5,2.0,1,32,299.0,bin 250-300
94133,Entire home/apt,2,1.0,1.0,1.0,3,1,400.0,bin 350-400
94118,Private room,2,1.0,1.5,1.0,1,25,95.0,bin 50-100
94118,Private room,4,1.0,1.0,2.0,1,24,110.0,bin 100-150
94107,Entire home/apt,4,2.0,2.0,0.0,30,2,240.0,bin 200-250
94118,Private room,4,1.0,1.0,2.0,1,34,100.0,bin 50-100
94124,Private room,2,1.0,1.0,2.0,30,0,59.0,bin 50-100
94122,Entire home/apt,4,1.0,1.0,1.0,30,0,195.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,106.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,152.0,bin 150-200
94102,Entire home/apt,2,1.0,1.0,1.0,30,1,128.0,bin 100-150
94102,Entire home/apt,2,1.0,1.0,1.0,30,0,175.0,bin 150-200
94124,Private room,2,1.0,1.0,1.0,30,0,75.0,bin 50-100
94122,Private room,2,1.0,1.0,1.0,1,11,65.0,bin 50-100
94123,Private room,2,1.0,1.0,1.0,4,8,185.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,236.0,bin 200-250
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,240.0,bin 200-250
94122,Private room,4,1.0,1.0,2.0,2,13,199.0,bin 150-200
94127,Private room,2,1.0,1.0,1.0,31,2,52.0,bin 50-100
94110,Entire home/apt,4,1.0,1.0,1.0,30,2,10.0,bin 0-50
94122,Private room,4,1.0,1.0,0.0,2,8,199.0,bin 150-200
94122,Private room,6,2.0,1.0,0.0,2,16,199.0,bin 150-200
94124,Private room,2,1.0,1.0,1.0,1,1,55.0,bin 50-100
94112,Private room,3,1.0,1.0,2.0,3,21,100.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,1,0,208.0,bin 200-250
94112,Private room,2,1.0,1.0,1.0,2,10,100.0,bin 50-100
94114,Entire home/apt,2,1.0,1.0,1.0,1,28,208.0,bin 200-250
94127,Entire home/apt,2,1.0,1.0,1.0,2,16,130.0,bin 100-150
94103,Private room,2,1.0,1.0,1.0,1,30,80.0,bin 50-100
94112,Private room,3,1.0,1.0,2.0,3,17,100.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,3,16,100.0,bin 50-100
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,248.0,bin 200-250
94118,Entire home/apt,5,2.0,1.0,2.0,1,28,250.0,bin 200-250
94115,Private room,3,1.0,1.0,0.0,4,8,200.0,bin 150-200
94123,Entire home/apt,2,1.0,1.0,1.0,30,0,128.0,bin 100-150
94115,Private room,2,1.0,1.0,2.0,30,0,80.0,bin 50-100
94117,Private room,2,1.0,2.0,1.0,2,17,129.0,bin 100-150
94102,Private room,3,2.0,1.0,2.0,4,8,140.0,bin 100-150
94110,Entire home/apt,6,2.0,1.0,2.0,1,3,209.0,bin 200-250
94115,Entire home/apt,4,2.0,1.0,2.0,30,0,260.0,bin 250-300
94110,Entire home/apt,4,1.0,1.0,2.0,30,0,130.0,bin 100-150
94122,Entire home/apt,4,0.0,1.0,1.0,1,39,100.0,bin 50-100
94117,Private room,2,1.0,2.0,1.0,2,9,149.0,bin 100-150
94112,Entire home/apt,4,2.0,1.0,2.0,1,21,175.0,bin 150-200
94114,Private room,2,1.0,1.0,1.0,2,2,150.0,bin 100-150
94134,Private room,1,1.0,1.0,1.0,30,0,59.0,bin 50-100
94109,Entire home/apt,4,2.0,1.0,2.0,30,0,203.0,bin 200-250
94110,Entire home/apt,4,2.0,1.0,4.0,2,23,179.0,bin 150-200
94114,Private room,1,1.0,1.0,1.0,2,6,150.0,bin 100-150
94109,Private room,4,1.0,1.0,2.0,1,36,175.0,bin 150-200
94103,Private room,2,1.0,3.0,1.0,30,2,79.0,bin 50-100
94103,Private room,2,1.0,3.0,1.0,30,1,79.0,bin 50-100
94109,Private room,2,1.0,4.0,1.0,30,0,67.0,bin 50-100
94116,Private room,2,1.0,1.0,0.0,1,9,90.0,bin 50-100
94109,Private room,2,1.0,5.0,0.0,30,0,77.0,bin 50-100
94109,Private room,2,1.0,5.0,0.0,30,0,77.0,bin 50-100
94110,Entire home/apt,3,1.0,1.0,1.0,30,1,115.0,bin 100-150
94117,Private room,4,1.0,1.5,1.0,30,2,90.0,bin 50-100
94103,Private room,3,1.0,7.0,2.0,1,24,199.0,bin 150-200
94123,Entire home/apt,5,2.0,1.0,3.0,30,0,180.0,bin 150-200
94123,Entire home/apt,5,2.0,1.0,0.0,30,0,250.0,bin 200-250
94116,Entire home/apt,2,1.0,1.0,1.0,3,15,120.0,bin 100-150
94103,Entire home/apt,3,1.0,1.0,2.0,3,9,250.0,bin 200-250
94117,Entire home/apt,2,1.0,1.0,1.0,30,1,100.0,bin 50-100
94109,Private room,2,1.0,1.0,0.0,30,0,75.0,bin 50-100
94103,Private room,2,1.0,3.0,1.0,30,0,79.0,bin 50-100
94110,Entire home/apt,5,2.0,2.0,2.0,30,0,300.0,bin 250-300
94124,Entire home/apt,8,4.0,4.0,4.0,30,1,300.0,bin 250-300
94124,Private room,2,1.0,1.5,1.0,1,9,69.0,bin 50-100
94115,Shared room,3,1.0,2.0,3.0,30,2,32.0,bin 0-50
94115,Entire home/apt,2,1.0,1.0,1.0,30,0,120.0,bin 100-150
94114,Entire home/apt,4,2.0,2.0,2.0,30,0,170.0,bin 150-200
94122,Private room,4,2.0,1.0,3.0,1,20,180.0,bin 150-200
94112,Entire home/apt,3,1.0,1.0,1.0,2,19,100.0,bin 50-100
94124,Private room,1,1.0,1.0,1.0,30,0,100.0,bin 50-100
94110,Private room,2,1.0,1.0,1.0,2,1,95.0,bin 50-100
94117,Private room,2,1.0,1.0,1.0,2,0,105.0,bin 100-150
94110,Entire home/apt,4,2.0,1.5,2.0,30,0,250.0,bin 200-250
94122,Entire home/apt,2,1.0,1.0,1.0,2,5,150.0,bin 100-150
94112,Entire home/apt,3,2.0,1.0,2.0,2,7,240.0,bin 200-250
94109,Shared room,1,1.0,2.0,5.0,30,0,45.0,bin 0-50
94109,Shared room,1,1.0,2.0,5.0,30,0,45.0,bin 0-50
94109,Shared room,1,1.0,2.0,5.0,30,0,45.0,bin 0-50
94109,Shared room,1,1.0,2.0,5.0,30,1,45.0,bin 0-50
94109,Shared room,1,1.0,2.0,5.0,30,0,45.0,bin 0-50
94117,Entire home/apt,4,1.0,1.0,1.0,30,2,139.0,bin 100-150
94118,Private room,2,1.0,1.5,1.0,1,19,79.0,bin 50-100
94110,Entire home/apt,1,0.0,1.0,0.0,7,3,175.0,bin 150-200
94110,Entire home/apt,4,1.0,2.0,1.0,30,0,180.0,bin 150-200
94110,Private room,2,1.0,1.0,1.0,1,7,120.0,bin 100-150
94122,Entire home/apt,6,4.0,3.5,4.0,50,0,225.0,bin 200-250
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,244.0,bin 200-250
94132,Entire home/apt,6,2.0,2.0,2.0,2,0,450.0,bin 400-450
94127,Private room,2,1.0,1.0,1.0,31,0,50.0,bin 0-50
94115,Entire home/apt,2,1.0,1.0,1.0,4,15,175.0,bin 150-200
94112,Entire home/apt,4,2.0,3.0,2.0,30,1,247.0,bin 200-250
94112,Entire home/apt,6,3.0,3.0,3.0,30,0,261.0,bin 250-300
94112,Entire home/apt,6,3.0,3.0,3.0,30,0,229.0,bin 200-250
94123,Entire home/apt,4,2.0,1.0,2.0,30,0,304.0,bin 300-350
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,152.0,bin 150-200
94114,Entire home/apt,4,2.0,2.0,2.0,30,0,223.0,bin 200-250
94114,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94114,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94114,Entire home/apt,4,2.0,2.0,2.0,30,0,223.0,bin 200-250
94114,Entire home/apt,4,2.0,2.0,2.0,30,0,223.0,bin 200-250
94109,Entire home/apt,6,2.0,2.0,3.0,1,3,300.0,bin 250-300
94109,Entire home/apt,6,3.0,2.0,3.0,1,1,375.0,bin 350-400
94117,Entire home/apt,4,2.0,1.5,2.0,30,0,257.0,bin 250-300
94114,Entire home/apt,2,1.0,1.0,1.0,30,0,150.0,bin 100-150
94109,Private room,4,1.0,1.0,2.0,1,1,240.0,bin 200-250
94127,Private room,2,1.0,1.0,1.0,1,21,80.0,bin 50-100
94117,Entire home/apt,2,1.0,1.0,1.0,30,1,97.0,bin 50-100
94112,Entire home/apt,2,1.0,1.0,1.0,30,1,120.0,bin 100-150
94132,Entire home/apt,6,3.0,2.0,3.0,30,1,195.0,bin 150-200
94123,Private room,2,1.0,1.0,1.0,4,8,220.0,bin 200-250
94110,Entire home/apt,5,2.0,1.5,5.0,30,0,170.0,bin 150-200
94107,Entire home/apt,2,1.0,1.0,1.0,30,0,240.0,bin 200-250
94124,Private room,2,1.0,1.0,2.0,1,7,50.0,bin 0-50
94131,Entire home/apt,4,2.0,1.0,2.0,30,0,200.0,bin 150-200
94110,Entire home/apt,3,1.0,1.0,1.0,30,1,130.0,bin 100-150
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94103,Private room,2,1.0,5.0,1.0,30,0,67.0,bin 50-100
94109,Private room,2,1.0,4.0,1.0,30,0,68.0,bin 50-100
94112,Private room,2,1.0,1.0,1.0,1,60,50.0,bin 0-50
94123,Entire home/apt,6,2.0,1.0,2.0,31,0,140.0,bin 100-150
94118,Entire home/apt,2,1.0,1.0,1.0,30,0,149.0,bin 100-150
94124,Private room,1,1.0,2.0,1.0,30,1,48.0,bin 0-50
94133,Shared room,1,1.0,1.0,1.0,31,0,50.0,bin 0-50
94105,Entire home/apt,4,2.0,2.0,2.0,30,3,175.0,bin 150-200
94109,Entire home/apt,2,0.0,1.0,1.0,30,0,136.0,bin 100-150
94110,Entire home/apt,2,1.0,1.0,0.0,2,4,125.0,bin 100-150
94103,Private room,2,1.0,3.0,1.0,30,0,73.0,bin 50-100
94117,Entire home/apt,2,1.0,1.0,1.0,30,0,143.0,bin 100-150
94117,Private room,1,1.0,2.0,1.0,30,0,65.0,bin 50-100
94158,Private room,1,1.0,1.0,1.0,31,0,99.0,bin 50-100
94124,Private room,2,1.0,1.0,1.0,1,1,100.0,bin 50-100
94105,Entire home/apt,4,2.0,2.0,2.0,2,5,265.0,bin 250-300
94123,Entire home/apt,4,2.0,1.0,3.0,3,9,350.0,bin 300-350
94133,Private room,4,2.0,1.0,2.0,5,6,300.0,bin 250-300
94109,Entire home/apt,3,1.0,1.0,2.0,3,0,200.0,bin 150-200
94112,Private room,2,1.0,1.5,1.0,3,1,100.0,bin 50-100
94127,Entire home/apt,4,2.0,1.0,2.0,1,5,215.0,bin 200-250
94118,Private room,1,1.0,2.0,1.0,30,0,60.0,bin 50-100
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,1,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94118,Shared room,1,1.0,2.5,1.0,30,0,40.0,bin 0-50
94103,Private room,2,1.0,1.0,1.0,3,3,175.0,bin 150-200
94109,Entire home/apt,2,0.0,1.0,1.0,30,1,75.0,bin 50-100
94112,Entire home/apt,4,2.0,1.0,2.0,1,3,79.0,bin 50-100
94122,Shared room,1,1.0,1.0,0.0,30,0,33.0,bin 0-50
94122,Private room,2,1.0,2.0,1.0,2,5,130.0,bin 100-150
94131,Private room,1,1.0,1.0,1.0,2,16,70.0,bin 50-100
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,211.0,bin 200-250
94105,Entire home/apt,2,1.0,1.0,1.0,30,1,137.0,bin 100-150
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,232.0,bin 200-250
94103,Entire home/apt,4,2.0,1.0,2.0,2,3,450.0,bin 400-450
94109,Private room,1,1.0,1.0,1.0,1,0,200.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,300.0,bin 250-300
94109,Entire home/apt,4,2.0,1.0,2.0,30,0,195.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,190.0,bin 150-200
94110,Entire home/apt,8,4.0,2.0,5.0,30,2,395.0,bin 350-400
94121,Entire home/apt,5,2.0,1.0,2.0,1,3,199.0,bin 150-200
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,305.0,bin 300-350
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,285.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,237.0,bin 200-250
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,273.0,bin 250-300
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,300.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,282.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,301.0,bin 300-350
94105,Entire home/apt,2,1.0,1.0,1.0,30,0,290.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,282.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,274.0,bin 250-300
94158,Entire home/apt,2,1.0,1.0,1.0,30,0,280.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,274.0,bin 250-300
94103,Entire home/apt,2,1.0,1.0,1.0,30,0,265.0,bin 250-300
